Gen,Signal,Method,Frequency,Damping,Amplitude,Phase
g1,Current,Tau 0.1,0.5426532512860055,-0.1259655371752457,0.005498688422485354,-1.067320839874444
g1,Current,Tau 0.1,5.589847706200774e-16,-0.06981714674096222,0.00021273158889623459,-3.1415926535897607
g1,Current,Tau 0.01,1.0443863845190486,-0.7784250202242974,0.0037505509115074117,2.5489795381968374
g1,Current,Tau 0.01,0.5406282875865936,-0.10717945632791855,0.005026612952545163,-1.005478689134606
g1,Current,Tau 0.01,0.006238289235435276,0.0037881251476649083,7.274070337876647e-05,-2.889497507226834
g1,Active Power,Order 2,0.5529676258667272,-0.10592494875144344,1.8406178065550776,-1.1151369489471452
g1,Active Power,Order 4,1.0293241558809758,-0.9175097704324029,3.6731559625706,2.588753913724147
g1,Active Power,Order 4,0.5396225863698109,-0.10578528565884981,1.9414036878246164,-0.5981913028555641
g1,Active Power,Order 6,1.0355959512980921,-0.7807780759929657,3.3781459872537765,2.5873740274323214
g1,Active Power,Order 6,0.5364231762909671,-0.10052949864489252,1.871508080426122,-0.5151611842870918
g1,Active Power,Order 6,8.487792802631464e-17,-2.9852943916249584,0.467105634346816,3.141592653589353
g1,Active Power,Order 6,1.2159428815279775e-19,-0.05509597868751332,0.016620517902798837,2.6719336451921247e-13
g1,Active Power,Tau 1,1.0293241558809758,-0.9175097704324029,3.6731559625706,2.588753913724147
g1,Active Power,Tau 1,0.5396225863698109,-0.10578528565884981,1.9414036878246164,-0.5981913028555641
g1,Active Power,Tau 0.1,1.0293241558809758,-0.9175097704324029,3.6731559625706,2.588753913724147
g1,Active Power,Tau 0.1,0.5396225863698109,-0.10578528565884981,1.9414036878246164,-0.5981913028555641
g1,Active Power,Tau 0.01,1.0944993297316834,-0.24583267786799343,0.05567857226029162,0.39090232049816104
g1,Active Power,Tau 0.01,1.048731657630101,-0.7263606631005053,2.7532581503373112,2.4798822102982614
g1,Active Power,Tau 0.01,0.5450422698484246,-0.16321812555632184,2.5282818207350215,-0.760947097900185
g1,Active Power,Tau 0.01,6.582365403788293e-16,-0.6593995024519423,0.09196479857150697,-3.1415926535888548
g1,Active Power,Tau 0.01,4.1072518544937275e-15,0.0360625637693539,0.004334376855502586,3.141592653588058
g1,Reactive Power,Order 2,0.5454772022464541,-0.15891001611069216,6.100177943313694,-1.211965009489028
g1,Reactive Power,Order 4,0.5461873581949789,-0.11281300475123132,5.195942194337397,-1.234712771124997
g1,Reactive Power,Order 4,0.008638446372644912,-0.010251082146972804,0.10214525586089707,2.875504838969708
g1,Reactive Power,Order 6,1.0477057431563,-0.7579682274480379,0.280964765583735,2.097059944163229
g1,Reactive Power,Order 6,0.5474662091494034,-0.1287061083770882,5.544471993314573,-1.258675332341952
g1,Reactive Power,Order 6,0.01201323842465491,-0.007335706733950458,0.09895429021681154,2.244189633363935
g1,Reactive Power,Tau 1,0.5454772022464541,-0.15891001611069216,6.100177943313694,-1.211965009489028
g1,Reactive Power,Tau 0.1,0.5461873581949789,-0.11281300475123132,5.195942194337397,-1.234712771124997
g1,Reactive Power,Tau 0.1,0.008638446372644912,-0.010251082146972804,0.10214525586089707,2.875504838969708
g1,Reactive Power,Tau 0.01,1.0477057431563,-0.7579682274480379,0.280964765583735,2.097059944163229
g1,Reactive Power,Tau 0.01,0.5474662091494034,-0.1287061083770882,5.544471993314573,-1.258675332341952
g1,Reactive Power,Tau 0.01,0.01201323842465491,-0.007335706733950458,0.09895429021681154,2.244189633363935
g2,Voltage,Order 2,0.5464550779672764,-0.13025565849655227,0.0035232877077627884,1.6806165020858352
g2,Voltage,Order 4,0.5432293642072638,-0.1937207794269841,0.0042216079151897925,1.7540849370114624
g2,Voltage,Order 4,0.013751695283458841,-0.012715943715619276,7.907604357163916e-05,-0.9210159490640699
g2,Voltage,Order 6,0.5391694114918986,-0.12259364700326926,0.0033742520772213178,1.8543956392171481
g2,Voltage,Order 6,1.378337222521829e-20,-0.33976864326638156,0.0004543836853494582,3.1415926535894942
g2,Voltage,Order 6,4.289847660834444e-21,-0.0727758894431824,0.0003901401511192716,-7.558898771890337e-14
g2,Voltage,Tau 1,0.5464550779672764,-0.13025565849655227,0.0035232877077627884,1.6806165020858352
g2,Voltage,Tau 0.1,0.5363493386707121,-0.1654908157129434,0.003916947819137868,1.90645258505917
g2,Voltage,Tau 0.1,1.392067859778362e-15,-4.920343820422222,0.00027156375482731594,-3.3298951199748832e-12
g2,Voltage,Tau 0.1,5.195044655402013e-16,0.032356977991877325,2.0372259630194406e-05,3.1415926535895884
g2,Voltage,Tau 0.01,0.5363493386707121,-0.1654908157129434,0.003916947819137868,1.90645258505917
g2,Voltage,Tau 0.01,1.392067859778362e-15,-4.920343820422222,0.00027156375482731594,-3.3298951199748832e-12
g2,Voltage,Tau 0.01,5.195044655402013e-16,0.032356977991877325,2.0372259630194406e-05,3.1415926535895884
